arquivo,texto_bruto,texto_limpo,conf_media
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000028_pad8_0.jpg,TIMELESS,TIMELESS,5.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000029_pad8_0.jpg,TIMELESS,TIMELESS,5.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000030_pad8_0.jpg,TIMELESS,TIMELESS,5.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000031_pad8_0.jpg,TIMELESS,TIMELESS,5.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000032_pad8_0.jpg,TIMELESS,TIMELESS,5.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000033_pad8_0.jpg,TIMELESS,TIMELESS,5.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000034_pad8_0.jpg,TIMELESS,TIMELESS,5.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000035_pad8_0.jpg,TIMELESS,TIMELESS,5.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000036_pad8_0.jpg,TIMELESS,TIMELESS,5.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000037_pad8_0.jpg,TIMELESS,TIMELESS,5.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000038_pad8_0.jpg,TIMELESS,TIMELESS,5.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000039_pad8_0.jpg,TIMELESS,TIMELESS,5.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000040_pad8_0.jpg,TIMELESS,TIMELESS,5.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000041_pad8_0.jpg,TIMELESS,TIMELESS,5.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000042_pad8_0.jpg,TIMELESS,TIMELESS,5.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000043_pad8_0.jpg,EEWABUG,EEWABUG,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000044_pad8_0.jpg,EEWABUG,EEWABUG,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000045_pad8_0.jpg,EEWABUG,EEWABUG,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000046_pad8_0.jpg,EEWABUG,EEWABUG,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000047_pad8_0.jpg,EEWABUG,EEWABUG,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000048_pad8_0.jpg,EEWABUG,EEWABUG,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000049_pad8_0.jpg,EEWABUG,EEWABUG,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000050_pad8_0.jpg,EEWABUG,EEWABUG,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000051_pad8_0.jpg,EEWABUG,EEWABUG,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000052_pad8_0.jpg,EEWABUG,EEWABUG,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000053_pad8_0.jpg,EEWABUG,EEWABUG,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000054_pad8_0.jpg,FFWABUG,FFWABUG,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000055_pad8_0.jpg,FFWABUG,FFWABUG,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000056_pad8_0.jpg,FFWABUG,FFWABUG,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000057_pad8_0.jpg,FFWABUG,FFWABUG,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000058_pad8_0.jpg,FFWABUG,FFWABUG,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000059_pad8_0.jpg,FFWABUG,FFWABUG,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000060_pad8_0.jpg,FFWABUG,FFWABUG,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000061_pad8_0.jpg,PIKACHU,PIKACHU,18.2
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000062_pad8_0.jpg,PIKACHU,PIKACHU,18.2
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000063_pad8_0.jpg,PIKACHU,PIKACHU,18.2
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000064_pad8_0.jpg,PIKACHU,PIKACHU,18.2
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000065_pad8_0.jpg,PIKACHU,PIKACHU,18.2
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000066_pad8_0.jpg,PIKACHU,PIKACHU,18.2
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000067_pad8_0.jpg,PIKACHU,PIKACHU,18.2
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000068_pad8_0.jpg,PIKACHU,PIKACHU,18.2
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000069_pad8_0.jpg,PIKACHU,PIKACHU,18.2
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000070_pad8_0.jpg,PIKACHU,PIKACHU,18.2
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000071_pad8_0.jpg,PIKACHU,PIKACHU,18.2
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000072_pad8_0.jpg,PIKACHU,PIKACHU,18.2
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000073_pad8_0.jpg,PIKACHU,PIKACHU,18.2
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000074_pad8_0.jpg,PIKACHU,PIKACHU,18.2
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000075_pad8_0.jpg,PIKACHU,PIKACHU,18.2
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000076_pad8_0.jpg,PIKACHU,PIKACHU,18.2
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000077_pad8_0.jpg,PIKACHU,PIKACHU,18.2
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000078_pad8_0.jpg,PIKACHU,PIKACHU,18.2
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000079_pad8_0.jpg,PIKACHU,PIKACHU,18.2
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000080_pad8_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000081_pad8_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000082_pad8_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000083_pad8_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000084_pad8_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000085_pad8_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000086_pad8_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000087_pad8_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000088_pad8_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000089_pad8_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000090_pad8_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000091_pad8_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000092_pad8_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000093_pad8_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000094_pad8_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000095_pad8_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000096_pad8_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000097_pad8_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000098_pad8_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000099_pad8_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000100_pad8_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000101_pad8_0.jpg,BOS,BOS,9.4
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000102_pad8_0.jpg,BOS,BOS,9.2
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000103_pad8_0.jpg,BOS,BOS,9.2
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000104_pad8_0.jpg,BOS,BOS,9.2
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000105_pad8_0.jpg,BOS,BOS,9.2
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000106_pad8_0.jpg,BOS,BOS,9.2
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000107_pad8_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000108_pad8_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000109_pad8_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000110_pad8_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000111_pad8_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000112_pad8_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000113_pad8_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000114_pad8_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000115_pad8_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000116_pad8_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000117_pad8_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000118_pad8_0.jpg,OF ZELDA,OFZELDA,22.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000119_pad8_0.jpg,OF ZELDA,OFZELDA,22.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000120_pad8_0.jpg,OF ZELDA,OFZELDA,22.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000121_pad8_0.jpg,OF ZELDA,OFZELDA,22.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000122_pad8_0.jpg,OF ZELDA,OFZELDA,22.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000123_pad8_0.jpg,OF ZELDA,OFZELDA,22.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000124_pad8_0.jpg,OF ZELDA,OFZELDA,22.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000125_pad8_0.jpg,OF ZELDA,OFZELDA,22.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000126_pad8_0.jpg,OF ZELDA,OFZELDA,22.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000127_pad8_0.jpg,OF ZELDA,OFZELDA,22.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000128_pad8_0.jpg,OF ZELDA,OFZELDA,22.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000129_pad8_0.jpg,OF ZELDA,OFZELDA,22.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000130_pad8_0.jpg,OF ZELDA,OFZELDA,22.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000131_pad8_0.jpg,OF ZELDA,OFZELDA,22.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000132_pad8_0.jpg,OF ZELDA,OFZELDA,22.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000133_pad8_0.jpg,OF ZELDA,OFZELDA,22.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000134_pad8_0.jpg,OF ZELDA,OFZELDA,22.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000135_pad8_0.jpg,OF ZELDA,OFZELDA,22.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000136_pad8_0.jpg,OF ZELDA,OFZELDA,22.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000137_pad8_0.jpg,OF ZELDA,OFZELDA,22.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000138_pad8_0.jpg,OF ZELDA,OFZELDA,22.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000139_pad8_0.jpg,OF ZELDA,OFZELDA,22.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000140_pad8_0.jpg,OF ZELDA,OFZELDA,22.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000141_pad8_0.jpg,OF ZELDA,OFZELDA,22.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000142_pad8_0.jpg,OF ZELDA,OFZELDA,22.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000143_pad8_0.jpg,OF ZELDA,OFZELDA,22.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000144_pad8_0.jpg,OF ZELDA,OFZELDA,22.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000145_pad8_0.jpg,OF ZELDA,OFZELDA,22.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000146_pad8_0.jpg,JE40,JE40,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000147_pad8_0.jpg,JE40,JE40,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000148_pad8_0.jpg,JE40,JE40,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000149_pad8_0.jpg,JE40,JE40,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000150_pad8_0.jpg,JE40,JE40,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000151_pad8_0.jpg,JE40,JE40,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000152_pad8_0.jpg,JE40,JE40,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000153_pad8_0.jpg,JE40,JE40,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000154_pad8_0.jpg,JE40,JE40,-0.8
