frame,det_idx,classe_id,classe_nome,conf,x1,y1,x2,y2,arquivo_bruto,arquivo_otsu,arquivo_adapt
frame_000030.jpg,0,0,placa,0.8229274153709412,380,563,516,634,frame_000030_d0_recorte_dezesseis.jpg,frame_000030_d0_recorte_dezesseis.jpg,frame_000030_d0_recorte_dezesseis.jpg
frame_000031.jpg,0,0,placa,0.8229274153709412,380,563,516,634,frame_000031_d0_recorte_dezesseis.jpg,frame_000031_d0_recorte_dezesseis.jpg,frame_000031_d0_recorte_dezesseis.jpg
frame_000032.jpg,0,0,placa,0.8229274153709412,380,563,516,634,frame_000032_d0_recorte_dezesseis.jpg,frame_000032_d0_recorte_dezesseis.jpg,frame_000032_d0_recorte_dezesseis.jpg
frame_000033.jpg,0,0,placa,0.8229243159294128,380,563,516,634,frame_000033_d0_recorte_dezesseis.jpg,frame_000033_d0_recorte_dezesseis.jpg,frame_000033_d0_recorte_dezesseis.jpg
frame_000034.jpg,0,0,placa,0.8229274153709412,380,563,516,634,frame_000034_d0_recorte_dezesseis.jpg,frame_000034_d0_recorte_dezesseis.jpg,frame_000034_d0_recorte_dezesseis.jpg
frame_000035.jpg,0,0,placa,0.8229274153709412,380,563,516,634,frame_000035_d0_recorte_dezesseis.jpg,frame_000035_d0_recorte_dezesseis.jpg,frame_000035_d0_recorte_dezesseis.jpg
frame_000036.jpg,0,0,placa,0.8229274153709412,380,563,516,634,frame_000036_d0_recorte_dezesseis.jpg,frame_000036_d0_recorte_dezesseis.jpg,frame_000036_d0_recorte_dezesseis.jpg
frame_000037.jpg,0,0,placa,0.8229274153709412,380,563,516,634,frame_000037_d0_recorte_dezesseis.jpg,frame_000037_d0_recorte_dezesseis.jpg,frame_000037_d0_recorte_dezesseis.jpg
frame_000038.jpg,0,0,placa,0.8229243159294128,380,563,516,634,frame_000038_d0_recorte_dezesseis.jpg,frame_000038_d0_recorte_dezesseis.jpg,frame_000038_d0_recorte_dezesseis.jpg
frame_000039.jpg,0,0,placa,0.8229274153709412,380,563,516,634,frame_000039_d0_recorte_dezesseis.jpg,frame_000039_d0_recorte_dezesseis.jpg,frame_000039_d0_recorte_dezesseis.jpg
frame_000040.jpg,0,0,placa,0.8229274153709412,380,563,516,634,frame_000040_d0_recorte_dezesseis.jpg,frame_000040_d0_recorte_dezesseis.jpg,frame_000040_d0_recorte_dezesseis.jpg
frame_000041.jpg,0,0,placa,0.8229274153709412,380,563,516,634,frame_000041_d0_recorte_dezesseis.jpg,frame_000041_d0_recorte_dezesseis.jpg,frame_000041_d0_recorte_dezesseis.jpg
frame_000042.jpg,0,0,placa,0.8229243159294128,380,563,516,634,frame_000042_d0_recorte_dezesseis.jpg,frame_000042_d0_recorte_dezesseis.jpg,frame_000042_d0_recorte_dezesseis.jpg
frame_000043.jpg,0,0,placa,0.8499654531478882,308,721,462,796,frame_000043_d0_recorte_dezesseis.jpg,frame_000043_d0_recorte_dezesseis.jpg,frame_000043_d0_recorte_dezesseis.jpg
frame_000044.jpg,0,0,placa,0.8499652743339539,308,721,462,796,frame_000044_d0_recorte_dezesseis.jpg,frame_000044_d0_recorte_dezesseis.jpg,frame_000044_d0_recorte_dezesseis.jpg
frame_000045.jpg,0,0,placa,0.8499652743339539,308,721,462,796,frame_000045_d0_recorte_dezesseis.jpg,frame_000045_d0_recorte_dezesseis.jpg,frame_000045_d0_recorte_dezesseis.jpg
frame_000046.jpg,0,0,placa,0.8499652743339539,308,721,462,796,frame_000046_d0_recorte_dezesseis.jpg,frame_000046_d0_recorte_dezesseis.jpg,frame_000046_d0_recorte_dezesseis.jpg
frame_000047.jpg,0,0,placa,0.8499652743339539,308,721,462,796,frame_000047_d0_recorte_dezesseis.jpg,frame_000047_d0_recorte_dezesseis.jpg,frame_000047_d0_recorte_dezesseis.jpg
frame_000048.jpg,0,0,placa,0.8499652743339539,308,721,462,796,frame_000048_d0_recorte_dezesseis.jpg,frame_000048_d0_recorte_dezesseis.jpg,frame_000048_d0_recorte_dezesseis.jpg
frame_000049.jpg,0,0,placa,0.8499652743339539,308,721,462,796,frame_000049_d0_recorte_dezesseis.jpg,frame_000049_d0_recorte_dezesseis.jpg,frame_000049_d0_recorte_dezesseis.jpg
frame_000050.jpg,0,0,placa,0.8499768972396851,308,721,462,796,frame_000050_d0_recorte_dezesseis.jpg,frame_000050_d0_recorte_dezesseis.jpg,frame_000050_d0_recorte_dezesseis.jpg
frame_000051.jpg,0,0,placa,0.8499791026115417,308,721,462,796,frame_000051_d0_recorte_dezesseis.jpg,frame_000051_d0_recorte_dezesseis.jpg,frame_000051_d0_recorte_dezesseis.jpg
frame_000052.jpg,0,0,placa,0.8499791026115417,308,721,462,796,frame_000052_d0_recorte_dezesseis.jpg,frame_000052_d0_recorte_dezesseis.jpg,frame_000052_d0_recorte_dezesseis.jpg
frame_000053.jpg,0,0,placa,0.849979043006897,308,721,462,796,frame_000053_d0_recorte_dezesseis.jpg,frame_000053_d0_recorte_dezesseis.jpg,frame_000053_d0_recorte_dezesseis.jpg
frame_000054.jpg,0,0,placa,0.8576204180717468,308,721,462,797,frame_000054_d0_recorte_dezesseis.jpg,frame_000054_d0_recorte_dezesseis.jpg,frame_000054_d0_recorte_dezesseis.jpg
frame_000055.jpg,0,0,placa,0.8576204180717468,308,721,462,797,frame_000055_d0_recorte_dezesseis.jpg,frame_000055_d0_recorte_dezesseis.jpg,frame_000055_d0_recorte_dezesseis.jpg
frame_000056.jpg,0,0,placa,0.8576204180717468,308,721,462,797,frame_000056_d0_recorte_dezesseis.jpg,frame_000056_d0_recorte_dezesseis.jpg,frame_000056_d0_recorte_dezesseis.jpg
frame_000057.jpg,0,0,placa,0.8576204180717468,308,721,462,797,frame_000057_d0_recorte_dezesseis.jpg,frame_000057_d0_recorte_dezesseis.jpg,frame_000057_d0_recorte_dezesseis.jpg
frame_000058.jpg,0,0,placa,0.8576204180717468,308,721,462,797,frame_000058_d0_recorte_dezesseis.jpg,frame_000058_d0_recorte_dezesseis.jpg,frame_000058_d0_recorte_dezesseis.jpg
frame_000059.jpg,0,0,placa,0.8576204180717468,308,721,462,797,frame_000059_d0_recorte_dezesseis.jpg,frame_000059_d0_recorte_dezesseis.jpg,frame_000059_d0_recorte_dezesseis.jpg
frame_000060.jpg,0,0,placa,0.8576204180717468,308,721,462,797,frame_000060_d0_recorte_dezesseis.jpg,frame_000060_d0_recorte_dezesseis.jpg,frame_000060_d0_recorte_dezesseis.jpg
frame_000061.jpg,0,0,placa,0.7065052390098572,177,802,355,838,frame_000061_d0_recorte_dezesseis.jpg,frame_000061_d0_recorte_dezesseis.jpg,frame_000061_d0_recorte_dezesseis.jpg
frame_000062.jpg,0,0,placa,0.7065836787223816,177,802,355,838,frame_000062_d0_recorte_dezesseis.jpg,frame_000062_d0_recorte_dezesseis.jpg,frame_000062_d0_recorte_dezesseis.jpg
frame_000063.jpg,0,0,placa,0.7065839767456055,177,802,355,838,frame_000063_d0_recorte_dezesseis.jpg,frame_000063_d0_recorte_dezesseis.jpg,frame_000063_d0_recorte_dezesseis.jpg
frame_000064.jpg,0,0,placa,0.7059168219566345,177,802,355,838,frame_000064_d0_recorte_dezesseis.jpg,frame_000064_d0_recorte_dezesseis.jpg,frame_000064_d0_recorte_dezesseis.jpg
frame_000065.jpg,0,0,placa,0.7059168219566345,177,802,355,838,frame_000065_d0_recorte_dezesseis.jpg,frame_000065_d0_recorte_dezesseis.jpg,frame_000065_d0_recorte_dezesseis.jpg
frame_000066.jpg,0,0,placa,0.7060649394989014,177,802,355,838,frame_000066_d0_recorte_dezesseis.jpg,frame_000066_d0_recorte_dezesseis.jpg,frame_000066_d0_recorte_dezesseis.jpg
frame_000067.jpg,0,0,placa,0.7059909105300903,177,802,355,838,frame_000067_d0_recorte_dezesseis.jpg,frame_000067_d0_recorte_dezesseis.jpg,frame_000067_d0_recorte_dezesseis.jpg
frame_000068.jpg,0,0,placa,0.7060649394989014,177,802,355,838,frame_000068_d0_recorte_dezesseis.jpg,frame_000068_d0_recorte_dezesseis.jpg,frame_000068_d0_recorte_dezesseis.jpg
frame_000069.jpg,0,0,placa,0.7060649394989014,177,802,355,838,frame_000069_d0_recorte_dezesseis.jpg,frame_000069_d0_recorte_dezesseis.jpg,frame_000069_d0_recorte_dezesseis.jpg
frame_000070.jpg,0,0,placa,0.7060649394989014,177,802,355,838,frame_000070_d0_recorte_dezesseis.jpg,frame_000070_d0_recorte_dezesseis.jpg,frame_000070_d0_recorte_dezesseis.jpg
frame_000071.jpg,0,0,placa,0.7060649394989014,177,802,355,838,frame_000071_d0_recorte_dezesseis.jpg,frame_000071_d0_recorte_dezesseis.jpg,frame_000071_d0_recorte_dezesseis.jpg
frame_000072.jpg,0,0,placa,0.7059909105300903,177,802,355,838,frame_000072_d0_recorte_dezesseis.jpg,frame_000072_d0_recorte_dezesseis.jpg,frame_000072_d0_recorte_dezesseis.jpg
frame_000073.jpg,0,0,placa,0.7060649394989014,177,802,355,838,frame_000073_d0_recorte_dezesseis.jpg,frame_000073_d0_recorte_dezesseis.jpg,frame_000073_d0_recorte_dezesseis.jpg
frame_000074.jpg,0,0,placa,0.7060649394989014,177,802,355,838,frame_000074_d0_recorte_dezesseis.jpg,frame_000074_d0_recorte_dezesseis.jpg,frame_000074_d0_recorte_dezesseis.jpg
frame_000075.jpg,0,0,placa,0.7060649394989014,177,802,355,838,frame_000075_d0_recorte_dezesseis.jpg,frame_000075_d0_recorte_dezesseis.jpg,frame_000075_d0_recorte_dezesseis.jpg
frame_000076.jpg,0,0,placa,0.7060649394989014,177,802,355,838,frame_000076_d0_recorte_dezesseis.jpg,frame_000076_d0_recorte_dezesseis.jpg,frame_000076_d0_recorte_dezesseis.jpg
frame_000077.jpg,0,0,placa,0.7059909105300903,177,802,355,838,frame_000077_d0_recorte_dezesseis.jpg,frame_000077_d0_recorte_dezesseis.jpg,frame_000077_d0_recorte_dezesseis.jpg
frame_000078.jpg,0,0,placa,0.7060649394989014,177,802,355,838,frame_000078_d0_recorte_dezesseis.jpg,frame_000078_d0_recorte_dezesseis.jpg,frame_000078_d0_recorte_dezesseis.jpg
frame_000079.jpg,0,0,placa,0.7059909105300903,177,802,355,838,frame_000079_d0_recorte_dezesseis.jpg,frame_000079_d0_recorte_dezesseis.jpg,frame_000079_d0_recorte_dezesseis.jpg
frame_000080.jpg,0,0,placa,0.859308123588562,429,623,562,722,frame_000080_d0_recorte_dezesseis.jpg,frame_000080_d0_recorte_dezesseis.jpg,frame_000080_d0_recorte_dezesseis.jpg
frame_000081.jpg,0,0,placa,0.8593406677246094,429,623,562,722,frame_000081_d0_recorte_dezesseis.jpg,frame_000081_d0_recorte_dezesseis.jpg,frame_000081_d0_recorte_dezesseis.jpg
frame_000082.jpg,0,0,placa,0.8593463897705078,429,623,562,722,frame_000082_d0_recorte_dezesseis.jpg,frame_000082_d0_recorte_dezesseis.jpg,frame_000082_d0_recorte_dezesseis.jpg
frame_000083.jpg,0,0,placa,0.8593463897705078,429,623,562,722,frame_000083_d0_recorte_dezesseis.jpg,frame_000083_d0_recorte_dezesseis.jpg,frame_000083_d0_recorte_dezesseis.jpg
frame_000084.jpg,0,0,placa,0.8593463897705078,429,623,562,722,frame_000084_d0_recorte_dezesseis.jpg,frame_000084_d0_recorte_dezesseis.jpg,frame_000084_d0_recorte_dezesseis.jpg
frame_000085.jpg,0,0,placa,0.8593465089797974,429,623,562,722,frame_000085_d0_recorte_dezesseis.jpg,frame_000085_d0_recorte_dezesseis.jpg,frame_000085_d0_recorte_dezesseis.jpg
frame_000086.jpg,0,0,placa,0.8593465089797974,429,623,562,722,frame_000086_d0_recorte_dezesseis.jpg,frame_000086_d0_recorte_dezesseis.jpg,frame_000086_d0_recorte_dezesseis.jpg
frame_000087.jpg,0,0,placa,0.8593465089797974,429,623,562,722,frame_000087_d0_recorte_dezesseis.jpg,frame_000087_d0_recorte_dezesseis.jpg,frame_000087_d0_recorte_dezesseis.jpg
frame_000088.jpg,0,0,placa,0.8593465089797974,429,623,562,722,frame_000088_d0_recorte_dezesseis.jpg,frame_000088_d0_recorte_dezesseis.jpg,frame_000088_d0_recorte_dezesseis.jpg
frame_000089.jpg,0,0,placa,0.8593465089797974,429,623,562,722,frame_000089_d0_recorte_dezesseis.jpg,frame_000089_d0_recorte_dezesseis.jpg,frame_000089_d0_recorte_dezesseis.jpg
frame_000090.jpg,0,0,placa,0.8593465089797974,429,623,562,722,frame_000090_d0_recorte_dezesseis.jpg,frame_000090_d0_recorte_dezesseis.jpg,frame_000090_d0_recorte_dezesseis.jpg
frame_000091.jpg,0,0,placa,0.8593465089797974,429,623,562,722,frame_000091_d0_recorte_dezesseis.jpg,frame_000091_d0_recorte_dezesseis.jpg,frame_000091_d0_recorte_dezesseis.jpg
frame_000092.jpg,0,0,placa,0.8593465089797974,429,623,562,722,frame_000092_d0_recorte_dezesseis.jpg,frame_000092_d0_recorte_dezesseis.jpg,frame_000092_d0_recorte_dezesseis.jpg
frame_000093.jpg,0,0,placa,0.8593465089797974,429,623,562,722,frame_000093_d0_recorte_dezesseis.jpg,frame_000093_d0_recorte_dezesseis.jpg,frame_000093_d0_recorte_dezesseis.jpg
frame_000094.jpg,0,0,placa,0.8593465089797974,429,623,562,722,frame_000094_d0_recorte_dezesseis.jpg,frame_000094_d0_recorte_dezesseis.jpg,frame_000094_d0_recorte_dezesseis.jpg
frame_000095.jpg,0,0,placa,0.8593465089797974,429,623,562,722,frame_000095_d0_recorte_dezesseis.jpg,frame_000095_d0_recorte_dezesseis.jpg,frame_000095_d0_recorte_dezesseis.jpg
frame_000096.jpg,0,0,placa,0.8593465089797974,429,623,562,722,frame_000096_d0_recorte_dezesseis.jpg,frame_000096_d0_recorte_dezesseis.jpg,frame_000096_d0_recorte_dezesseis.jpg
frame_000097.jpg,0,0,placa,0.8593465089797974,429,623,562,722,frame_000097_d0_recorte_dezesseis.jpg,frame_000097_d0_recorte_dezesseis.jpg,frame_000097_d0_recorte_dezesseis.jpg
frame_000098.jpg,0,0,placa,0.8593465089797974,429,623,562,722,frame_000098_d0_recorte_dezesseis.jpg,frame_000098_d0_recorte_dezesseis.jpg,frame_000098_d0_recorte_dezesseis.jpg
frame_000099.jpg,0,0,placa,0.8593465089797974,429,623,562,722,frame_000099_d0_recorte_dezesseis.jpg,frame_000099_d0_recorte_dezesseis.jpg,frame_000099_d0_recorte_dezesseis.jpg
frame_000100.jpg,0,0,placa,0.8593465089797974,429,623,562,722,frame_000100_d0_recorte_dezesseis.jpg,frame_000100_d0_recorte_dezesseis.jpg,frame_000100_d0_recorte_dezesseis.jpg
frame_000101.jpg,0,0,placa,0.8279803395271301,446,380,545,439,frame_000101_d0_recorte_dezesseis.jpg,frame_000101_d0_recorte_dezesseis.jpg,frame_000101_d0_recorte_dezesseis.jpg
frame_000102.jpg,0,0,placa,0.827965259552002,446,380,546,440,frame_000102_d0_recorte_dezesseis.jpg,frame_000102_d0_recorte_dezesseis.jpg,frame_000102_d0_recorte_dezesseis.jpg
frame_000103.jpg,0,0,placa,0.8279649615287781,446,380,546,440,frame_000103_d0_recorte_dezesseis.jpg,frame_000103_d0_recorte_dezesseis.jpg,frame_000103_d0_recorte_dezesseis.jpg
frame_000104.jpg,0,0,placa,0.8279646039009094,446,380,546,440,frame_000104_d0_recorte_dezesseis.jpg,frame_000104_d0_recorte_dezesseis.jpg,frame_000104_d0_recorte_dezesseis.jpg
frame_000105.jpg,0,0,placa,0.8279646039009094,446,380,546,440,frame_000105_d0_recorte_dezesseis.jpg,frame_000105_d0_recorte_dezesseis.jpg,frame_000105_d0_recorte_dezesseis.jpg
frame_000106.jpg,0,0,placa,0.8279650211334229,446,380,546,440,frame_000106_d0_recorte_dezesseis.jpg,frame_000106_d0_recorte_dezesseis.jpg,frame_000106_d0_recorte_dezesseis.jpg
frame_000107.jpg,0,0,placa,0.8256072402000427,447,381,545,438,frame_000107_d0_recorte_dezesseis.jpg,frame_000107_d0_recorte_dezesseis.jpg,frame_000107_d0_recorte_dezesseis.jpg
frame_000108.jpg,0,0,placa,0.8256083130836487,447,381,545,438,frame_000108_d0_recorte_dezesseis.jpg,frame_000108_d0_recorte_dezesseis.jpg,frame_000108_d0_recorte_dezesseis.jpg
frame_000109.jpg,0,0,placa,0.825607180595398,447,381,545,438,frame_000109_d0_recorte_dezesseis.jpg,frame_000109_d0_recorte_dezesseis.jpg,frame_000109_d0_recorte_dezesseis.jpg
frame_000110.jpg,0,0,placa,0.8256070613861084,447,381,545,438,frame_000110_d0_recorte_dezesseis.jpg,frame_000110_d0_recorte_dezesseis.jpg,frame_000110_d0_recorte_dezesseis.jpg
frame_000111.jpg,0,0,placa,0.8256092071533203,447,381,545,438,frame_000111_d0_recorte_dezesseis.jpg,frame_000111_d0_recorte_dezesseis.jpg,frame_000111_d0_recorte_dezesseis.jpg
frame_000112.jpg,0,0,placa,0.8256070613861084,447,381,545,438,frame_000112_d0_recorte_dezesseis.jpg,frame_000112_d0_recorte_dezesseis.jpg,frame_000112_d0_recorte_dezesseis.jpg
frame_000113.jpg,0,0,placa,0.8256061673164368,447,381,545,438,frame_000113_d0_recorte_dezesseis.jpg,frame_000113_d0_recorte_dezesseis.jpg,frame_000113_d0_recorte_dezesseis.jpg
frame_000114.jpg,0,0,placa,0.8256092071533203,447,381,545,438,frame_000114_d0_recorte_dezesseis.jpg,frame_000114_d0_recorte_dezesseis.jpg,frame_000114_d0_recorte_dezesseis.jpg
frame_000115.jpg,0,0,placa,0.8256092071533203,447,381,545,438,frame_000115_d0_recorte_dezesseis.jpg,frame_000115_d0_recorte_dezesseis.jpg,frame_000115_d0_recorte_dezesseis.jpg
frame_000116.jpg,0,0,placa,0.8256092071533203,447,381,545,438,frame_000116_d0_recorte_dezesseis.jpg,frame_000116_d0_recorte_dezesseis.jpg,frame_000116_d0_recorte_dezesseis.jpg
frame_000117.jpg,0,0,placa,0.8256092071533203,447,381,545,438,frame_000117_d0_recorte_dezesseis.jpg,frame_000117_d0_recorte_dezesseis.jpg,frame_000117_d0_recorte_dezesseis.jpg
frame_000118.jpg,0,0,placa,0.7920191884040833,232,976,596,1112,frame_000118_d0_recorte_dezesseis.jpg,frame_000118_d0_recorte_dezesseis.jpg,frame_000118_d0_recorte_dezesseis.jpg
frame_000119.jpg,0,0,placa,0.7921767234802246,232,976,596,1112,frame_000119_d0_recorte_dezesseis.jpg,frame_000119_d0_recorte_dezesseis.jpg,frame_000119_d0_recorte_dezesseis.jpg
frame_000120.jpg,0,0,placa,0.791939914226532,232,976,596,1112,frame_000120_d0_recorte_dezesseis.jpg,frame_000120_d0_recorte_dezesseis.jpg,frame_000120_d0_recorte_dezesseis.jpg
frame_000121.jpg,0,0,placa,0.791939914226532,232,976,596,1112,frame_000121_d0_recorte_dezesseis.jpg,frame_000121_d0_recorte_dezesseis.jpg,frame_000121_d0_recorte_dezesseis.jpg
frame_000122.jpg,0,0,placa,0.791939914226532,232,976,596,1112,frame_000122_d0_recorte_dezesseis.jpg,frame_000122_d0_recorte_dezesseis.jpg,frame_000122_d0_recorte_dezesseis.jpg
frame_000123.jpg,0,0,placa,0.7921778559684753,232,976,596,1112,frame_000123_d0_recorte_dezesseis.jpg,frame_000123_d0_recorte_dezesseis.jpg,frame_000123_d0_recorte_dezesseis.jpg
frame_000124.jpg,0,0,placa,0.7921759486198425,232,976,596,1112,frame_000124_d0_recorte_dezesseis.jpg,frame_000124_d0_recorte_dezesseis.jpg,frame_000124_d0_recorte_dezesseis.jpg
frame_000125.jpg,0,0,placa,0.7921786904335022,232,976,596,1112,frame_000125_d0_recorte_dezesseis.jpg,frame_000125_d0_recorte_dezesseis.jpg,frame_000125_d0_recorte_dezesseis.jpg
frame_000126.jpg,0,0,placa,0.7921786904335022,232,976,596,1112,frame_000126_d0_recorte_dezesseis.jpg,frame_000126_d0_recorte_dezesseis.jpg,frame_000126_d0_recorte_dezesseis.jpg
frame_000127.jpg,0,0,placa,0.7921786904335022,232,976,596,1112,frame_000127_d0_recorte_dezesseis.jpg,frame_000127_d0_recorte_dezesseis.jpg,frame_000127_d0_recorte_dezesseis.jpg
frame_000128.jpg,0,0,placa,0.7921778559684753,232,976,596,1112,frame_000128_d0_recorte_dezesseis.jpg,frame_000128_d0_recorte_dezesseis.jpg,frame_000128_d0_recorte_dezesseis.jpg
frame_000129.jpg,0,0,placa,0.7921759486198425,232,976,596,1112,frame_000129_d0_recorte_dezesseis.jpg,frame_000129_d0_recorte_dezesseis.jpg,frame_000129_d0_recorte_dezesseis.jpg
frame_000130.jpg,0,0,placa,0.7921786904335022,232,976,596,1112,frame_000130_d0_recorte_dezesseis.jpg,frame_000130_d0_recorte_dezesseis.jpg,frame_000130_d0_recorte_dezesseis.jpg
frame_000131.jpg,0,0,placa,0.7921786904335022,232,976,596,1112,frame_000131_d0_recorte_dezesseis.jpg,frame_000131_d0_recorte_dezesseis.jpg,frame_000131_d0_recorte_dezesseis.jpg
frame_000132.jpg,0,0,placa,0.7921786904335022,232,976,596,1112,frame_000132_d0_recorte_dezesseis.jpg,frame_000132_d0_recorte_dezesseis.jpg,frame_000132_d0_recorte_dezesseis.jpg
frame_000133.jpg,0,0,placa,0.7921786904335022,232,976,596,1112,frame_000133_d0_recorte_dezesseis.jpg,frame_000133_d0_recorte_dezesseis.jpg,frame_000133_d0_recorte_dezesseis.jpg
frame_000134.jpg,0,0,placa,0.7921759486198425,232,976,596,1112,frame_000134_d0_recorte_dezesseis.jpg,frame_000134_d0_recorte_dezesseis.jpg,frame_000134_d0_recorte_dezesseis.jpg
